Genomic bins	17119-05-25-243200085	17119-05-08-243200071	17119-05-35-243200067	17119-05-33-243200064	17119-05-16-243200072	17119-05-04-243200101	17119-05-28-243200078	17119-05-01-243200068	17119-05-38-243200077	17119-05-32-243200092	17119-05-15-243200093	17119-05-36-243200079	17119-05-02-243200066	17119-05-23-243200073	17119-05-12-243200081	17119-05-22-243200094	17119-05-20-243200063	17119-05-26-243200098	17119-05-30-243200082	17119-05-14-243200089	17119-05-06-243200069	17119-05-09-243200070	17119-05-13-243200076	17119-05-05-243200087	17119-05-07-243200099	17119-05-40-243200090	17119-05-11-243200091	17119-05-21-243200075	17119-05-27-243200083	17119-05-37-243200074	17119-05-24-243200088	17119-05-34-243200097	17119-05-31-243200080	17119-05-19-243200062	17119-05-18-243200100	17119D-05-29-243200065	17119-05-39-243200084	17119-05-10-243200096	17119-05-17-243200086	17119-05-03-243200095
sinASSsinBIN_bin.199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031396	0.031669	14.779179	0.0	0.0	0.0	0.0	0.0	0.0	0.011843	0.0	0.0	0.0	0.030112	0.0
sinASSsinBIN_bin.400	0.0	6.516502	0.142102	2.868354	0.0	0.0	0.0	0.0	0.067682	0.096407	0.173281	0.052606	0.0	1e-05	0.0	0.034749	0.095968	0.155374	0.0	0.000931	0.0	0.0	0.048313	0.0	0.0	0.016192	0.141381	0.170752	0.0	4.530983	0.135963	0.074033	0.0	1.499872	0.060887	0.308768	0.04074	0.0	0.106112	0.0
sinASSsinBIN_bin.419	0.0	0.0	0.0	0.0	0.0	0.0	3.27033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.751118	0.0	0.0	0.0	0.0	0.0	10.017019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.073072	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.440	0.0	1.760224	0.0	0.0	0.0	0.0	0.066653	0.0	0.0	1.415149	0.0	0.0	0.0	0.0	0.658763	0.0	0.0	0.0	12.720392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.144619	0.0	0.0	0.534943	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.227	98.162765	2.713231	5.822919	5.036768	0.167876	0.032283	2.103497	0.079338	0.862883	0.778893	0.011326	6.123439	0.413662	10.146386	0.71741	0.006132	0.015778	5.78514	0.057903	3.600889	0.009495	0.03751	0.009326	15.782926	0.336146	0.775862	0.052441	0.277966	0.67406	10.915705	0.023652	1823.850546	0.921655	0.79024	0.657412	4.02876	1.380973	0.371776	0.138193	0.226926
sinASSsinBIN_bin.445	17.559286	4.309654	0.0	1e-06	0.000273	0.215857	5.1e-05	5.357258	4.574998	7e-06	2.9199	1e-06	0.324472	0.000439	8.225241	19.751814	13.129262	0.001616	15.08521	0.009631	35.711252	19.252053	46.07392	0.03181	38.649831	0.0	15.616749	3.409057	0.044184	6e-05	0.680494	0.913972	9.8e-05	5.5e-05	6.164149	7.339474	0.0	33.468209	0.626139	10.989594
sinASSsinBIN_bin.498	18.724063	0.0	0.057689	0.0	0.0	0.0	0.0	0.0	2.7e-05	0.001243	0.003676	245.92018	0.0	0.0	0.0	6.171121	20.54134	6.3e-05	0.0	0.0	26.123429	0.638049	0.0	0.0	0.0	13.387002	0.0	0.000917	0.0	0.045392	0.0	32.31481	59.587208	0.0	42.369378	1.479059	0.972303	0.0	0.317379	0.0
sinASSsinBIN_bin.420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.912405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049207	0.0	0.0	0.0	0.470736	0.0	0.0	0.0	0.0	0.0	0.0	0.098242	0.0	0.0	0.0
sinASSsinBIN_bin.127	0.036083	1.984041	11.021716	0.016115	0.007914	0.0	0.010205	0.0	0.003561	2.566033	0.187432	4.171516	0.0	0.0	0.143326	0.0	0.228171	5.817188	0.0	1.813476	0.096809	0.280525	0.044284	0.046807	0.0	0.128835	42.061158	0.263615	0.034563	7.180741	0.0	0.471579	0.501575	0.75332	0.0	8.237759	0.058137	0.016027	0.065471	0.006607
sinASSsinBIN_bin.174	0.917313	0.0	0.224181	0.962443	0.0	0.0	0.654816	0.001159	0.031421	0.181449	0.0	0.001501	0.0	0.005243	0.002061	0.0	0.0	0.592989	0.446765	0.005655	0.0	0.0	0.000871	0.0	0.0	0.003204	0.081731	0.0	3141.788515	0.007645	0.079238	0.002819	0.475513	0.114906	0.0	0.185534	0.005222	0.0	0.0	0.475338
sinASSsinBIN_bin.125	0.00725	0.02684	0.023301	0.141012	1.0965639999999999	0.018584	0.214117	1.548581	1.586196	0.772385	24.804048	0.0	0.010465	0.064573	0.013741	0.104243	0.0	0.088732	0.194879	0.231067	0.026599	0.029359	0.032951	0.02258	0.010432	0.002079	0.010399	0.001021	0.0	0.150073	1.909229	0.029869	3.127706	0.0	0.00768	0.386622	0.002718	0.015411	0.004104	0.0
sinASSsinBIN_bin.254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.592569	0.0	0.0	0.0
sinASSsinBIN_bin.39	0.0	0.0	0.030472	0.034516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.977632	0.0	0.0	0.0	0.049708	0.0	0.032055	0.0	0.0	0.0	0.0	1.246545	0.0	0.0	0.0
sinASSsinBIN_bin.584	0.0	1.472806	0.0	0.0	0.099618	0.0	0.05219	0.0	0.0	0.120948	0.0	0.450187	0.0	0.061835	1.033398	0.0	0.0	0.0	0.0	0.552886	0.0	0.0	0.339213	13.8533	0.0	0.0	0.0	0.0	0.0	0.129863	0.0	0.0	0.115946	0.340125	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.662348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.23589	0.0	0.0	0.0	0.015742	0.0	0.0	0.0	0.0	0.0	0.0	0.27909	0.0	0.0	0.0
sinASSsinBIN_bin.311	18.583526	0.0	0.057689	0.066464	0.0	0.0	0.005154	0.00032	2e-06	0.0062	0.077541	180.296531	0.000123	1e-05	0.0	5.167301	19.44034	0.00021	0.0	0.0	22.989628	0.047685	0.0	0.003141	0.0	8.986151	0.0	0.004224	7e-06	0.05009	4.1e-05	30.257823	49.728252	0.000179	39.973161	0.178003	0.039143	0.0	0.066533	0.0
sinASSsinBIN_bin.41	0.0	0.0	0.045285	0.059036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.028378	0.0	0.0	0.0	0.082643	0.0	0.055346	0.0	0.0	0.0	0.0	1.97274	0.0	0.0	0.0
sinASSsinBIN_bin.404	0.063022	5.65559	0.261628	0.299913	0.748685	0.080719	8.858044	0.0	0.0	3.020469	0.037392	5.064591	0.0	7.164903	6.851611	0.036724	0.116233	4.464097	0.0	18.365996	0.0	0.046741	0.0	4.177717	0.420936	0.596652	0.162546	0.894316	0.160581	12.975205	0.0	0.479078	0.558402	63.258442	0.653468	1.115903	6.873841	0.20881	0.179339	2.057566
sinASSsinBIN_bin.494	0.0	2.68331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.357956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4532715	0.0	0.310802	0.0	7.778891	0.0	0.0	0.0	0.0	0.0	0.0	1.717664	0.0	0.0	0.0
sinASSsinBIN_bin.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.116237	0.18255	0.0	0.0	0.0	0.0	0.0	0.0	0.954544	0.0	7.145954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.124	0.0	0.0	0.072314	0.0	1.295981	0.0	0.0	0.139294	9.380018	0.0	0.031123	0.0	0.0	0.0	0.0	0.073651	0.0	1.320773	0.008328	1.081109	0.0	0.037479	0.0	0.066939	0.0	0.0	0.0	0.0	0.0	0.039513	0.011663	0.0	0.385576	0.0	0.0	0.415735	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.2	0.0	0.020075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.732274	0.0	0.016045999999999998	0.0	0.004122	0.0	0.0	0.0	11.658549	0.0	0.0	1.654944	0.0	0.014764	0.0
sinASSsinBIN_bin.126	0.0	0.077077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.619073	0.0	0.049662	0.0	0.031322	0.0	0.0	0.0	0.007871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37454	0.0	0.0	0.0	0.032727	0.0	0.039951	0.031101	0.0	0.0	0.023926	0.772876	0.0	0.0	0.0
sinASSsinBIN_bin.245	0.0	0.121843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.489982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.436611	0.0	1.183848	0.0
sinASSsinBIN_bin.201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.380226	0.285351	0.0	0.0	0.0	0.0	0.0	0.0	0.649655	0.0	1.862176	0.0	0.0	0.0	0.0	0.0	0.034065	0.0	0.0	0.0	0.0	0.0	0.0	0.12828499999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.194	119.011424	2.393282	5.780048	4.061401	0.038796	0.007037	2.216221	0.080426	1.034433	0.280647	0.003385	5.717783	1.019804	10.570946	0.485209	0.000536	0.006933	6.196065	0.0788	2.69909	0.002002	0.038088	0.007271	10.849652	0.23614	0.704331	0.117358	0.37941	0.129916	10.079654	0.018769	2060.426109	0.407285	0.627649	0.326348	1.655463	0.872232	0.285138	0.04772	0.206416
sinASSsinBIN_bin.153	0.0	0.0	0.240984	0.276933	0.0	0.0	0.0	0.0	0.051938	0.0	0.0	0.248534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.019829	0.0	0.803781	0.0	0.317814	0.0	0.226011	0.0	0.0	0.0	0.019994	12.972669499999999	0.0	0.0	0.0
sinASSsinBIN_bin.40	0.0	0.055224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.095498	0.0	0.0	0.0	0.09718399999999999	0.0	0.0	0.0	0.0	0.0	0.0	8.167351	0.0	0.0	0.0
sinASSsinBIN_bin.98	0.0274	0.0	0.0	0.0	0.044551	0.0	3.303521	0.015948	0.0	0.039019	0.086354	0.187152	0.0	0.0	0.104686	0.0	0.244068	0.121442	0.007232	0.165209	0.0	1.917095	0.058644	0.0	0.0	0.187731	0.024523	0.0	0.006713	0.007045	0.0	0.077217	0.15142	0.0	0.027837	0.195076	0.029651	0.017307	0.009725	0.105689
sinASSsinBIN_bin.128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.934265	0.0	0.0	0.0	0.146553	0.0	0.0	0.0	0.0	0.0	0.0	11.2696875	0.0	0.0	0.0
sinASSsinBIN_bin.295	0.0	0.0	0.019022	0.037646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.138373	0.0	0.0	0.0	0.0	0.0	0.355893	0.0	0.0	0.0	0.188276	0.0	0.030455	0.0	0.0	0.0	0.0	26.182048	0.0	0.0	0.0
sinASSsinBIN_bin.309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.759206	0.0	9.601342	0.0	0.0	0.0	0.0	0.071858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.386378	0.0	0.0	0.0	0.0	0.0	1.692988	1.733093	0.0	0.0	0.0	0.24017	0.0	0.0	0.0
sinASSsinBIN_bin.166	0.0	0.0	0.0	0.288723	0.07228	0.039828	0.0	0.774327	0.037634	0.025281	0.143076	0.0	0.7906525	0.0	0.051785	0.0	0.0	0.0	0.0	0.06275	0.0	0.089755	9.660251	0.018273	0.1735695	0.0	0.027167	0.0	0.0	0.0	0.0	0.0	0.012313	0.0	0.013045	0.0	0.0	0.885762	0.0	0.0
sinASSsinBIN_bin.233	0.0	0.022398	0.112308	0.114846	0.013298	0.0	0.0	0.0	0.025996	0.008408	0.0	0.092129	0.0	0.0	0.0	0.0	0.0	0.003038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.673566	0.0	0.024289	0.0	0.130773	0.013989	0.117828	0.0	0.0	0.0	0.0	0.218907	0.0	0.0	0.0
sinASSsinBIN_bin.271	0.0	0.0	0.026917	0.035703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.077847	0.0	0.0	0.0	0.039242	0.0	0.032293	0.0	0.0	0.0	0.0	0.044383	0.0	0.0	0.0
sinASSsinBIN_bin.524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201405	0.0	0.0	28.843382	0.0	0.0	0.0	0.0	0.0	6.388712	3.1e-05	7e-06	0.0	0.0	0.186742	0.0	0.0	0.0	0.0	0.0	20.012643	28.321427	0.0	0.0	0.0	0.0	0.0	0.0	2.256809
sinASSsinBIN_bin.148	0.0	0.01508	0.0	0.0	0.050109	0.011502	0.006741	0.0	0.0	0.0	0.025237	0.067341	0.0	0.0	97.858892	0.0	0.002699	0.0	0.0048	0.049772	0.008535	0.06768	0.131255	0.0	0.0	0.134751	0.034935	0.025504	0.0	0.071062	0.0	0.0	0.0	0.003704	0.0	0.0	0.117006	0.05208	0.0	0.0
sinASSsinBIN_bin.274	0.009462	0.399219	0.166249	51.952102	0.7125225	0.066547	0.150937	2.623074	0.036182	0.0	0.0	0.08396	2.050842	0.059589	0.318777	0.019267	0.0	0.0	0.218709	0.047725	0.007967	1e-06	0.045597	0.352098	0.0	0.018951	0.002753	0.009677	0.349028	0.186106	17.047303	0.276722	0.468883	0.267527	0.0	0.073338	0.017667	0.0	0.034021	0.16832
sinASSsinBIN_bin.316	16.802666	8.589301	4.4e-05	6.7e-05	0.124726	0.285507	0.0	4.391235	10.130634	4.4e-05	13.502619	2e-06	1.024771	1.9e-05	11.183046	28.861841	32.390712	0.000417	24.58325	0.005458	17.042659	17.711562	27.121783	0.120717	36.193758	0.0	11.684413	6.264187	0.003511	0.001279	3.126198	2.877599	4e-06	8.1e-05	15.772405	5.140855	0.0	28.326566	9.1879	9.913746
sinASSsinBIN_bin.78	0.0	0.053386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009158	0.0	0.0	0.032269	0.0	0.0	0.0	0.0	0.205563	0.0	0.0	0.0	0.0	0.0	5.338323	0.0	0.0	0.0	0.138653	0.0	0.0	0.0	0.237821	0.0	0.0	2.9277094999999997	0.0	0.0	0.0
sinASSsinBIN_bin.442	0.0	0.0	12.793546	0.0	0.0	0.0	3.242142	0.0	0.0	0.0	0.0	0.162449	0.0	0.000381	0.0	0.000419	0.308791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.593493	0.0	0.0	616.654773	0.0	1.198896	0.111319	0.37684	0.0	0.0	0.0	0.456683	0.0
sinASSsinBIN_bin.203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.726232	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	2.102103	0.0	0.0	0.0
sinASSsinBIN_bin.48	0.0	0.0	0.034584	0.035802	0.0	0.0	0.0	0.0	0.008751	0.0	0.0	0.026545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.080884	0.0	0.0	0.0	0.044255	0.0	0.03822	0.0	0.0	0.0	0.0	22.678616	0.0	0.0	0.0
sinASSsinBIN_bin.390	0.038321	5.270826	0.139138	15.408308	0.238605	0.0	2.242987	0.0	0.027204	1.272427	0.0	46.126443	0.0	2.496729	7.65821	0.0	0.0	1.837411	0.0	3.87637	0.0	0.126281	0.0	3.885336	1.958619	2.28665	0.036254499999999995	0.580199	0.281105	11.496493	0.0	0.450996	10.674283	1.749499	2.566684	0.90733	0.377012	0.72545	0.0	0.738798
sinASSsinBIN_bin.120	0.0	0.0	0.0	0.0	0.0	0.0	3.11096	0.0	0.0	0.0	0.307455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.957022	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.181	0.0	0.0	0.020614	0.03129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.974618	0.0	0.0	0.0	0.03565	0.0	0.023652	0.0	0.0	0.0	0.0	11.969757	0.0	0.0	0.0
sinASSsinBIN_bin.413	0.0	0.254572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.139236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.203909	0.0	0.0	0.0	1.393953	0.0	0.0	5.871848	0.0	0.0	0.0
sinASSsinBIN_bin.278	0.0	0.0	0.0	0.0	0.0	0.0	25.09635	0.0	0.0	0.0	3.256821	0.207356	0.0	0.0	0.058909	0.0	0.0	0.0	0.0	0.0	0.0	2.612932	0.0	0.0	0.0	0.276009	0.0	0.0	0.083998	0.0	0.0	0.0	0.921823	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.156	0.004289	0.594188	0.151504	30.677444	0.371964	8.301489	0.0	0.425969	31.508879	0.0	0.00217	0.134316	0.060397	0.0	0.001716	0.016334	0.009895	0.0	0.016946	0.548059	0.024777	0.00903	0.470938	0.140855	0.017415	0.010828	0.486157	0.009241	3.885967	0.177147	28.302488	0.252107	0.0	0.001674	0.009051	0.0	0.025885	0.023765	0.012291	0.47221
sinASSsinBIN_bin.378	0.036192	2.702674	0.20456	2.030205	0.125944	0.0	3.671942	0.0	0.027488	1.780475	0.0	13.602767	0.0	1.824184	2.475697	0.0	0.0	3.380556	0.242574	2.086946	0.0	0.0	0.0	4.516559	0.774806	2.089572	0.032683	0.274677	0.106893	5.68363	0.0	0.21708	4.795324	0.916487	1.13128	0.983263	0.345926	0.219003	0.0	0.48321
sinASSsinBIN_bin.556	0.0	0.0	0.962459	0.0	0.0	0.0	0.0	0.0	0.0	0.016901	0.0	0.0	0.0	0.013453	0.0	0.0	0.0	0.000736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046864	0.0	0.0	0.0	0.0	0.0	0.0	11.948707	0.000564	0.0	0.0	0.0
sinASSsinBIN_bin.317	0.0	0.0	0.0	0.0	0.0	0.0	0.384184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000374	0.0	0.0	0.0	0.0	0.0	0.0	8.100288
sinASSsinBIN_bin.30	0.0	11.758038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.630434	0.010414	0.0	0.0	0.0	0.020258	0.0	0.0	37.356376	0.0	39.227937	0.0	0.0	0.10173	0.0	0.0	0.0	0.659151	0.629729	9.3e-05	1.510076	0.0	0.0	0.0	2.381376	0.0	0.905427	6.128613	113.461284	13.714589	0.0
sinASSsinBIN_bin.469	0.0	0.848155	0.020653	0.111394	0.034762	0.0	0.909256	0.0	0.0	0.256868	0.0	0.861404	0.0	0.846384	0.272175	0.0	0.0	3.054614	0.0	1.013242	0.0	0.0	0.0	1.746782	0.003335	0.067289	0.156263	0.160781	0.0	1.895477	0.0	0.036381	0.315758	0.341291	0.150977	2.114032	0.096948	0.0	0.088172	0.081113
sinASSsinBIN_bin.470	0.0	0.0	0.198843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.309235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.484376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.191768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.366	4.94462	2.255595	0.0	0.0	0.00792	1.668771	4.6e-05	4.253312	4.830135	1.3e-05	1.602314	1.1e-05	0.012785	5e-06	2.834202	12.318462	5.941091	0.001339	11.359165	0.001716	10.191659	4.013859	25.26329	0.027202	10.353503	0.0	8.438183	0.962047	0.001487	6e-05	1.078511	0.525502	0.0	0.000106	2.12132	3.086905	0.0	6.080716	7.332654	2.345433
sinASSsinBIN_bin.484	0.342858	7.400468	0.0	0.0	0.0	0.0	0.110434	0.0	0.0	36.433497	0.0	0.0	0.0	23.715358	0.0	2e-06	0.289894	18.494454	0.0	14.896021	0.0	0.0	3.3e-05	0.0	0.0	0.519896	5.69352	7.023858	0.240134	2.567254	0.0	0.0	0.301466	79.84373	0.128121	0.0	3.317055	0.0	24.815519	0.0
sinASSsinBIN_bin.393	0.0	0.044838	3.2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.686597	0.0	0.0	0.0	0.0	0.0	17.904209	0.0	0.0	0.0	0.0	0.0	0.033443	0.0	0.38525	0.0	22.514423	0.0	4e-06	0.0	0.602396	0.0	0.0	5.327582	0.0	0.0	0.0
sinASSsinBIN_bin.538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.9	0.0	0.0	0.0	0.0	0.024058	0.005988	0.0	0.0	0.0	0.0	0.012575	0.005578	0.0	0.0	40.331278	0.0	0.0	0.0	0.0	0.020109	0.0	0.025897	0.095213	0.0	0.0	0.349216	0.013456	0.0	0.0	0.078693	0.0	0.0	0.0	0.0	0.0	0.0	0.077329	0.021171	0.0	0.0
sinASSsinBIN_bin.396	0.024044	0.0	0.837252	403.453035	0.0	0.0	0.002906	0.239625	24.439129	0.009221	0.0	0.466642	0.0	0.0	0.000723	0.0	0.0	0.008718	71.506876	0.017454	4.2e-05	0.11386	0.0	0.0	0.0	0.029854	0.0	0.0	0.080028	0.383223	0.745421	1.055397	0.030852	0.0	0.0	0.0	0.055058	0.0	0.086045	0.0
sinASSsinBIN_bin.249	0.0	6.676135	0.048633	0.007745	0.007269	0.0	0.0	0.0	0.0	1.466614	0.0353	1e-06	0.0	1.756258	0.059943	0.05462	0.3229	2.208226	0.0	19.988721	0.0	0.05081	0.102311	2e-06	0.0	0.0	38.658862	0.52797	0.072015	6.724943	0.103015	0.006504	0.0	311.475955	0.212725	8.347806	9.630907	0.040277	6.326104	0.067983
sinASSsinBIN_bin.465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00723	0.0	0.0	0.0	0.012308	0.0	0.0	0.0	0.0	0.0	0.0	8.265653	0.0	0.0	0.0
sinASSsinBIN_bin.49	0.0	0.0	0.039822	0.0	4.663293	0.028907	0.0	0.0	14.599565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045181	0.0	0.0	0.0	0.0	0.1109605	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.356	0.0	0.001026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.782459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0096	0.0	0.016143	0.0	0.0	0.0	0.0	0.0	0.0	3.7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.296489	0.017274	0.005416	0.0
sinASSsinBIN_bin.353	5.020366	0.012841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097479	0.0	0.0	0.0	0.040547	0.0	5.008113	0.0	0.035305	0.0	0.059311	0.0	0.0	0.0	0.0	0.0	5.601491	0.052807	0.043266	0.0	0.097349	0.0	0.0	9.952977	0.151923	0.0	0.0	0.097525	0.0	0.0	0.0
sinASSsinBIN_bin.235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.829552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.159006	0.0	0.0	0.0
sinASSsinBIN_bin.131	0.027524	0.110709	0.091741	0.082014	0.0	0.031199	2.967255	0.0	0.033076	0.0	0.0	6.060325	0.0	0.0	11.172225	0.0	0.0	0.027286	0.010286	0.0	0.0	0.012351	0.017038	0.0	0.0	0.073916	0.0	0.091547	0.113544	0.04768	0.0	0.044517	0.012749	0.0	0.0	0.0	0.178797	0.0	0.0	0.0
sinASSsinBIN_bin.412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006165	0.0	3.340627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.348	0.0	4.197747	0.050331	0.477622	0.149512	0.0	1.109507	0.0	0.0	0.58391	0.0	2.315616	0.0	1.052737	0.650484	0.0	0.0	0.935147	0.0	1.575777	0.0	0.0	0.0	2.019578	0.138579	0.168441	0.0	0.097622	0.0	4.721569	0.0	0.091368	0.964775	0.28411	0.291946	0.425556	0.199947	0.0	0.0	0.130226
