""	"17119-05-01-243200068"	"17119-05-02-243200066"	"17119-05-03-243200095"	"17119-05-04-243200101"	"17119-05-05-243200087"	"17119-05-06-243200069"	"17119-05-07-243200099"	"17119-05-08-243200071"	"17119-05-09-243200070"	"17119-05-10-243200096"	"17119-05-11-243200091"	"17119-05-12-243200081"	"17119-05-13-243200076"	"17119-05-14-243200089"	"17119-05-15-243200093"	"17119-05-16-243200072"	"17119-05-17-243200086"	"17119-05-18-243200100"	"17119-05-19-243200062"	"17119-05-20-243200063"	"17119-05-21-243200075"	"17119-05-22-243200094"	"17119-05-23-243200073"	"17119-05-24-243200088"	"17119-05-25-243200085"	"17119-05-26-243200098"	"17119-05-27-243200083"	"17119-05-28-243200078"	"17119-05-30-243200082"	"17119-05-31-243200080"	"17119-05-32-243200092"	"17119-05-33-243200064"	"17119-05-34-243200097"	"17119-05-35-243200067"	"17119-05-36-243200079"	"17119-05-37-243200074"	"17119-05-38-243200077"	"17119-05-39-243200084"	"17119-05-40-243200090"	"17119D-05-29-243200065"
"K17251"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	1
"K17252"	0	2	0	0	1	1	1	0	0	0	0	2	2	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
"K17253"	0	0	2	1	2	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	1	2	2	1	1	0	0	1	1	1	1	2	2	0	0
"K17254"	0	0	0	1	1	0	2	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0
"K17255"	0	1	1	0	0	0	1	3	0	1	1	1	0	0	0	0	0	0	2	3	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	2	0	3	11	0
"K17257"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	21	0
"K17258"	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	1	0	0	0	0	2	1	1	1	1	0	0	0	2	0	0	2	0	0	0
"K17260"	0	1	1	4	0	1	0	0	0	1	0	0	0	1	1	0	1	0	1	0	2	0	0	0	0	0	1	24	0	0	0	0	0	0	1	1	0	0	5	0
"K17261"	0	3	1	5	2	1	3	46	0	3	104	0	2	121	6	1	23	81	334	5	182	2	105	0	77	335	3	5	1	52	51	1	38	2	0	189	1	37	34	49
"K17262"	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	0	0	1	4	0
"K17263"	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	1	0	0	3	1	3	0	9	18	0
"K17264"	0	0	0	1	0	1	0	7	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	5	0	0	2	1	29	0	0	0	8	2
"K17265"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0
"K17266"	0	0	0	0	2	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	2	8	0
"K17267"	0	2	1	2	2	2	3	0	0	0	0	4	0	1	2	0	0	1	1	1	2	0	2	0	0	2	1	4	1	0	0	0	1	1	3	2	3	2	6	0
"K17268"	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	5	5	0
"K17269"	0	0	0	0	0	0	0	2	0	0	0	0	0	6	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
"K17271"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"K17272"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0
"K17274"	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
"K17275"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	1	0	1	6	0	0	0	0	0	0	0	0	0	0	0	3	0	1	7	0
"K17276"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
"K17277"	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	1	0	0	5	0	0	2	0	269	201	17
"K17278"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0
"K17279"	0	0	0	1	0	0	0	4	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1	0	1	2	4	3	0
"K17280"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"K17284"	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	1	1	0	0	0	0	1	0	2	0	0	0
"K17285"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	5	8	0
"K17286"	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	1	1	0	1	0
"K17287"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
"K17289"	0	1	3	3	1	1	1	0	0	0	1	0	0	0	3	0	0	1	0	0	1	0	2	0	0	0	1	1	1	3	0	0	2	0	3	0	2	2	0	0
"K17291"	12	3	27	93	3	147	65	27	33	92	75	17	75	0	54	0	34	59	0	69	37	89	0	5	124	1	0	0	61	0	0	0	14	0	0	0	15	3	4	37
"K17292"	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"K17293"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0
"K17294"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	5	0
"K17296"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
"K17297"	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	38	17	0
"K17300"	0	3	2	2	2	3	5	0	0	0	1	1	4	1	2	0	0	0	0	3	3	3	0	0	0	1	2	0	4	2	0	0	1	3	3	5	2	2	0	0
"K17301"	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	6	16	0
"K17302"	1	0	0	1	2	0	1	0	0	0	1	0	0	0	0	0	1	1	16	0	7	1	0	0	1	0	0	0	0	1	0	0	2	0	1	2	2	6	4	0
"K17306"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	40	54	0
"K17307"	0	1	1	2	0	1	3	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	3	0	0	2	0	0	0	3	0	0	0	1	1	3	1	1	1	0
"K17310"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
"K17311"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	4	0
"K17312"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
"K17315"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	72	95	0
"K17316"	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	56	79	0
"K17317"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	2	0	0	1	0	0	3	1	2	61	61	0
"K17318"	284	1601	456	2383	115	2540	1497	1319	1317	2059	1556	1270	1704	5267	1531	4023	565	1485	6795	1639	1359	1910	3338	2091	1792	657	2710	1598	2915	501	125	3057	444	512	838	1028	6850	9257	5970	971
"K17319"	653	1342	1187	4154	134	5490	3151	1754	2530	4146	3099	1968	3626	3634	3590	3580	1225	2862	4413	3375	2231	3952	2256	1391	3746	358	2113	1562	4757	1131	144	2256	830	303	1283	739	5447	6046	4104	1979
"K17320"	749	1331	1371	5075	135	6765	3895	1878	4032	5659	4202	2175	5098	3422	4660	3408	1633	3792	3705	4740	2707	5468	2743	1551	5029	465	1025	1546	6371	771	114	2212	1230	329	1285	841	6404	6180	4233	2787
"K17321"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	25	0
"K17322"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"K17323"	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0
"K17324"	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"K17325"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"K17329"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"K17330"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
"K17331"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
"K17332"	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0
"K17333"	3	37	24	0	1	1	1	0	2	0	0	0	0	0	0	3	6	4	0	0	0	0	0	0	0	0	0	0	3	0	0	5	1	0	0	0	1	1	0	0
"K17335"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
"K17336"	0	0	0	4	2	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	2	0	1	0	0	2	0	0	0	2	0	0	1	0	2	1	1	1	4	0
"K17337"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K17338"	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	1	0	0	0	1	0
"K17339"	0	0	0	1	2	0	1	0	0	0	0	2	0	0	1	0	0	0	1	3	1	0	2	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	6	0
"K17340"	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
"K17341"	0	0	0	2	0	1	3	2	0	0	1	0	0	0	0	1	0	0	1	0	3	0	6	0	1	0	0	2	0	2	3	0	0	0	7	1	1	10	22	0
"K17343"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	0
"K17346"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0
"K17347"	15	4	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	108	0	0	0	0	0	3	13	0
"K17350"	0	0	0	0	2	0	0	1	0	0	0	0	0	17	0	0	0	0	32	0	8	0	0	0	0	0	0	0	0	1	0	0	1	0	1	4	0	329	165	8
"K17353"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
"K17355"	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0
"K17356"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"K17361"	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	2	0	0	0	0	0	1	1	0	0	1	0
"K17362"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	4	0
"K17363"	17	223	1364	152	1005	289	2	607	132	13	1275	897	21	1993	2758	868	701	742	3371	485	2618	63	1695	10	704	1899	336	2310	65	2997	5419	1537	115	2974	2367	2495	97	3735	4715	852
"K17382"	3	208	20	1	0	1	0	2	0	0	1	1	2	8	21	11	0	1	10	1	6	0	0	230	0	0	0	2	1	2	0	2	0	12	1	0	3	11	3	0
"K17383"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0
"K17385"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	4	0
"K17387"	1	0	0	0	0	0	0	7	0	0	5	0	0	0	0	0	0	2	0	0	2	1	413	0	0	0	0	0	0	12	0	0	0	0	3	9	0	4	13	2
"K17388"	0	0	0	2	4	0	0	0	0	1	1	1	0	70	0	0	1	0	2	3	4	0	85	0	0	0	0	1	0	0	9	0	0	0	0	55	0	84	8	0
"K17391"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1
"K17392"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0
"K17398"	0	0	0	2	2	1	1	392	0	0	5	0	0	13	0	0	0	1	6	0	40	0	165	0	0	0	0	1	0	2	3	1	1	0	4	15	1	106	401	306
"K17399"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"K17403"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K17406"	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K17407"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
"K17408"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0
"K17409"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
"K17412"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0
"K17417"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"K17418"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
"K17420"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"K17421"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0
"K17422"	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0
"K17426"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0
"K17427"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"K17428"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
"K17430"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"K17432"	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0
"K17434"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0
"K17436"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K17439"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"K17441"	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
"K17442"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0
"K17444"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"K17446"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"K17447"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0
"K17449"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"K17450"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	2	3	0	0	1	5
"K17451"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
"K17452"	0	0	1	0	10	0	0	2	0	0	1	3	1	1	4	0	0	1	2	1	1	0	1	0	2	1	0	14	0	0	0	0	5	1	0	3	0	0	3	2
"K17454"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
"K17455"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	10	0
"K17457"	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	15	0	0	0	0	0	2	5	0
"K17458"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"K17459"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0
"K17461"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0
"K17462"	1631	15	5	43	27	2	1	11	1	2	0	5	3	1	1	32	1	0	7	0	0	0	35	0	1	0	5	158	16	14	8	5	0	2	71	18	1	0	0	0
"K17463"	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	2	0	2	1298	25	0	78	2	0	0	1	145	2	0	0	4
"K17464"	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	6	0	0	0	0	914	4	0	59	0	0	0	0	113	0	2	0	11
"K17465"	0	0	0	0	20	1	0	52	1	0	15	29	14	8	1	44	0	9	3	1	63	0	2788	2	0	159	4	834	17	884	46	140	4	46	110	150	1382	13	3	38
"K17466"	0	0	0	1	29	5	2	56	2	0	13	39	13	5	1	62	4	7	6	2	69	3	3480	1	5	222	5	1261	32	1639	78	249	6	67	211	253	2505	20	17	49
"K17467"	1	1	0	0	29	5	2	53	3	0	6	42	4	3	0	70	3	10	8	2	49	0	3116	1	0	335	6	1453	4	1725	102	144	3	66	119	211	2132	32	6	34
"K17468"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	2	1	877	36	0	63	0	0	0	1	104	4	2	0	3
"K17471"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
"K17472"	1582	126	21	373	31	1	6	4	1	8	4	48	0	3	140	6	0	1	0	0	1	0	1	11	0	2	11	19	0	8	2	78	1	0	3	0	276	0	0	11
"K17473"	0	0	0	2	36	0	0	9	5	0	1	7	0	1	1	0	0	0	4	1	2	0	1264	0	7	550	5	5233	62	33	357	201	26	127	43	519	2611	13	5	23
"K17476"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"K17477"	0	1	2	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	2	1	2	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	9	17	0
"K17478"	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"K17479"	2	1	4	1	4	0	0	0	2	0	1	0	0	0	0	0	3	3	4	3	1	0	0	0	2	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0
"K17480"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
"K17481"	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	7	10	2
"K17488"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	163	113	0
"K17489"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	11	0
"K17491"	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0
"K17492"	1	0	0	2	0	0	0	2	0	0	0	0	0	0	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	19	13	0
"K17493"	0	0	1	2	1	2	1	0	1	0	0	0	0	2	0	10	1	1	0	0	4	0	0	249	0	1	0	0	5	2	0	14	0	1	1	1	2	8	37	0
"K17494"	0	1	0	1	3	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	2	1	0	2	0	0	1	0	0	0	3	4	7	0
"K17495"	0	2	1	3	0	4	0	112	0	3	7	1	0	6	10	4	2	6	15	1	12	1	0	1	2	10	1	32	0	4	1	11	1	1	37	4	16	49	116	1
"K17496"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
"K17497"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	11	0
"K17498"	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	0
"K17499"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
"K17500"	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	6	3	0
"K17501"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
"K17502"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	0
"K17503"	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0
"K17504"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
"K17505"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0
"K17506"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	1	0	189	0	0	0	0	2	0	0	6	17	0
