""	"17119-05-33-243200064"	"17119-05-40-243200090"	"17119-05-06-243200069"	"17119-05-09-243200070"	"17119-05-15-243200093"	"17119-05-18-243200100"	"17119-05-20-243200063"	"17119-05-28-243200078"	"17119-05-31-243200080"	"17119-05-34-243200097"	"17119-05-36-243200079"	"17119-05-39-243200084"	"17119-05-14-243200089"	"17119-05-17-243200086"	"17119-05-23-243200073"	"17119-05-26-243200098"	"17119-05-35-243200067"	"17119-05-37-243200074"	"17119D-05-29-243200065"	"REF_GCF_003795065"	"REF_GCF_003971565"
"g016459"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
"g016460"	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"g016461"	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0
"g016463"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g016464"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g016465"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g016466"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g016477"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"g016478"	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	0	0
"g016479"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"g016480"	0	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	0	1	0	0	0
"g016481"	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0
"g016482"	0	1	1	0	0	1	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0
"g016487"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"g016492"	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
"g016499"	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0
"g016500"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0
"g016501"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"g016502"	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g016542"	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"g016545"	0	0	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
"g016546"	0	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
"g016550"	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
"g016551"	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
"g016580"	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0
"g016593"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
"g016599"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"g016603"	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0
"g016606"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0
"g016607"	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1
"g016609"	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0
"g016610"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g016611"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g016612"	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0
"g016613"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g016617"	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0
"g016621"	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0
"g016622"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g016624"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g016627"	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0
"g016629"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g016634"	0	0	0	1	0	1	0	1	0	0	1	0	1	1	1	0	0	1	0	0	0
"g016637"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g016638"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g016640"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g016641"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g016643"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"g016653"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g016659"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g016665"	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0
"g016680"	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0
"g016682"	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0
"g016684"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g016688"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g016703"	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0
"g016707"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g016709"	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0
"g016711"	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0
"g016716"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0
"g016728"	0	1	1	1	0	1	0	1	0	0	0	1	1	0	1	0	1	1	0	0	0
"g016729"	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0
"g016730"	0	1	1	1	0	1	0	1	0	0	1	0	1	1	1	0	0	1	0	0	0
"g016737"	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0
"g016740"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"g016744"	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1
"g016746"	0	1	1	1	0	1	1	0	0	0	1	0	1	0	1	1	0	0	1	1	1
"g016755"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"g016761"	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0
"g016765"	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
"g016766"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g016774"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g016789"	0	0	0	1	0	1	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0
"g016795"	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0
"g016796"	0	0	0	1	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1
"g016800"	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
"g016815"	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	1	1
"g016817"	0	0	1	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
"g016819"	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1
"g016821"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g016826"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g016827"	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0
"g016829"	0	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0	0	0
"g016830"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g016831"	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0
"g016833"	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0
"g016834"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g016835"	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	0	1	0	0	0
"g016843"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"g016844"	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"g016846"	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
"g016848"	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
"g016852"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g016855"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"g016856"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g016857"	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0
"g016858"	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0
"g016859"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g016860"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
"g016861"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"g016862"	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"g016863"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"g016866"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g016869"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g016872"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"g016873"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
"g016874"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g016875"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g016876"	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1
"g016878"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0
"g016881"	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	1	1
"g016882"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"g016883"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"g016888"	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0
"g016889"	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0
"g016890"	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0
"g016892"	0	0	0	1	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	0	1
"g016914"	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g016921"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g016937"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g016941"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"g016945"	0	0	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1
"g016965"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g016973"	1	1	0	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0
"g016996"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"g016999"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"g017004"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g017017"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g017022"	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0
"g017023"	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0
"g017030"	0	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
"g017031"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"g017036"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"g017047"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017059"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0
"g017060"	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	0
"g017067"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
"g017084"	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
"g017089"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017091"	0	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	0	1	0	0	1
"g017092"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"g017099"	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0
"g017113"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017117"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g017118"	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0
"g017121"	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0
"g017138"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
"g017142"	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g017144"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g017149"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017150"	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g017174"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g017188"	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
"g017208"	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g017216"	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0
"g017217"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"g017225"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
"g017228"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017233"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017240"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
"g017241"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"g017245"	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
"g017252"	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0
"g017261"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g017270"	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0
"g017276"	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
"g017284"	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0
"g017308"	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0
"g017309"	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0
"g017310"	0	1	1	0	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0
"g017314"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017330"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
"g017339"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017342"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017346"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g017350"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"g017351"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"g017352"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"g017355"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"g017357"	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0
"g017358"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"g017362"	1	1	0	1	0	1	0	1	0	1	1	0	1	0	1	1	0	0	1	0	0
"g017364"	0	1	0	1	0	1	1	1	0	1	1	0	1	1	1	0	1	1	0	1	1
"g017365"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017366"	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017368"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017371"	0	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	0	0
"g017375"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g017377"	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
"g017378"	1	1	1	1	1	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	0
"g017382"	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0
"g017383"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g017384"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017385"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017392"	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
"g017393"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017394"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g017397"	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"g017400"	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0
"g017403"	0	1	1	1	1	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0
"g017404"	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0
"g017405"	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0
"g017415"	0	0	1	1	0	0	1	0	0	0	1	0	1	1	1	0	1	0	1	0	0
"g017418"	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0
"g017419"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"g017422"	0	0	0	1	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1
"g017435"	1	0	1	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
"g017438"	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0
"g017439"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"g017446"	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0
"g017455"	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	0	0
"g017464"	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0
"g017466"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017471"	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1
"g017473"	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1
"g017475"	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0
"g017476"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017477"	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1
"g017479"	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
"g017482"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g017483"	0	1	0	1	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0	0
"g017484"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"g017485"	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	0	0
"g017487"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"g017497"	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1
"g017505"	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	0	0
"g017506"	0	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
"g017508"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017509"	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
"g017512"	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017514"	1	0	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1
"g017521"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g017524"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
"g017526"	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
"g017531"	0	0	1	1	0	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1
"g017533"	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"g017543"	0	1	0	0	0	0	1	1	1	0	0	1	0	1	0	1	0	1	0	0	0
"g017546"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017550"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g017553"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g017554"	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0
"g017557"	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"g017559"	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0
"g017561"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017567"	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0
"g017572"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"g017573"	0	1	0	0	0	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0
"g017577"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017579"	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
"g017580"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
"g017582"	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0
"g017584"	0	1	0	1	0	1	0	1	0	0	0	1	1	0	1	0	1	1	1	0	0
"g017588"	1	0	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0
"g017609"	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0
"g017611"	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1
"g017615"	0	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0
"g017623"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g017624"	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
"g017625"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017626"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
"g017631"	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0
"g017637"	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1
"g017643"	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"g017651"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"g017655"	0	0	1	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1
"g017660"	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"g017670"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"g017671"	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
"g017672"	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
"g017673"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"g017675"	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
"g017677"	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
"g017678"	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"g017679"	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"g017700"	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	1	1
"g017702"	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0
"g017704"	1	0	0	0	1	0	0	1	0	0	0	1	1	1	1	1	0	1	1	0	0
"g017712"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0
"g017730"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"g017731"	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1
"g017742"	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0
"g017746"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
"g017747"	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
"g017748"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0
"g017749"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"g017750"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
